DATAFLOW,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,UNIT_MEASURE: Unit of measure,DURATION: Duration,HEAT_STRESS: Heat stress thresholds,RET_PERIOD: Return periods,HURRICANE_WIND_SCALE: Hurricane wind scale thresholds,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,DECIMALS: Decimals
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2009,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2010,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2011,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2012,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2013,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2014,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2015,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2016,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2017,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2018,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2019,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),USA: United States,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2020,0.511849617,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2000,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2001,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2002,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2003,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2004,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2005,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2006,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2007,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2008,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2009,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2010,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2011,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2012,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2013,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2014,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2015,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2016,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2017,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2018,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2019,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),MEX: Mexico,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_100: 100 years,_Z: Not applicable,2020,0.580278623,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2000,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2001,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2002,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2003,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2004,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2005,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2006,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2007,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2008,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2009,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2010,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2011,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2012,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2013,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2014,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2015,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2016,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2017,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2018,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2019,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),KOR: Korea,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2020,0.523980178,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2000,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2001,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2002,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2003,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2004,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2005,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2006,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2007,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2008,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2009,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2010,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2011,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2012,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2013,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2014,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2015,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2016,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2017,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2018,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2019,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EST: Estonia,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2020,0.079771366,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2000,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2001,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2002,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2003,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2004,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2005,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2006,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2007,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2008,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2009,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2010,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2011,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2012,0.003828652,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),AGO: Angola,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2013,0.003828652,,0: Units,2: Two
